mins2017,pts2017,valid2017,mins2018,pts2018,valid2018,mins2019,pts2019,valid2019,diff,home,points
0,0,0,2013,61,1,1176,40,1,5,0,1
0,0,0,2013,61,1,1176,40,1,2,1,6
22,3,1,0,0,1,0,0,0,2,1,0
22,3,1,0,0,1,0,0,0,4,0,0
22,3,1,0,0,1,0,0,0,3,1,0
22,3,1,0,0,1,0,0,0,4,0,0
22,3,1,0,0,1,0,0,0,4,0,0
22,3,1,0,0,1,0,0,0,4,1,0
22,3,1,0,0,1,0,0,0,5,0,0
22,3,1,0,0,1,0,0,0,2,1,0
0,0,0,0,0,0,916,44,1,2,1,2
0,0,0,0,0,0,916,44,1,4,0,2
0,0,0,0,0,0,916,44,1,3,1,15
0,0,0,0,0,0,916,44,1,4,0,8
0,0,0,0,0,0,916,44,1,4,0,2
0,0,0,0,0,0,916,44,1,4,1,2
0,0,0,0,0,0,916,44,1,5,0,2
0,0,0,0,0,0,916,44,1,2,1,3
0,0,0,0,0,0,132,9,1,2,1,0
0,0,0,0,0,0,132,9,1,4,0,0
0,0,0,0,0,0,132,9,1,3,1,0
0,0,0,0,0,0,132,9,1,4,0,0
0,0,0,0,0,0,132,9,1,4,0,0
0,0,0,0,0,0,132,9,1,4,1,0
0,0,0,0,0,0,132,9,1,5,0,0
0,0,0,0,0,0,132,9,1,2,1,0
1421,41,1,3003,92,1,3420,105,1,2,1,2
1421,41,1,3003,92,1,3420,105,1,4,0,2
1421,41,1,3003,92,1,3420,105,1,3,1,3
1421,41,1,3003,92,1,3420,105,1,4,0,3
1421,41,1,3003,92,1,3420,105,1,4,0,2
1421,41,1,3003,92,1,3420,105,1,4,1,2
1421,41,1,3003,92,1,3420,105,1,5,0,1
1421,41,1,3003,92,1,3420,105,1,2,1,3
0,0,0,0,0,0,1039,41,1,2,1,2
0,0,0,0,0,0,1039,41,1,4,0,2
0,0,0,0,0,0,1039,41,1,3,1,6
0,0,0,0,0,0,1039,41,1,4,0,3
0,0,0,0,0,0,1039,41,1,4,0,1
0,0,0,0,0,0,1039,41,1,4,1,2
0,0,0,0,0,0,1039,41,1,5,0,2
0,0,0,0,0,0,1039,41,1,2,1,9
0,0,0,0,0,0,2167,93,1,2,1,2
0,0,0,0,0,0,2167,93,1,4,0,2
0,0,0,0,0,0,2167,93,1,3,1,9
0,0,0,0,0,0,2167,93,1,4,0,12
0,0,0,0,0,0,2167,93,1,4,0,2
0,0,0,0,0,0,2167,93,1,4,1,2
0,0,0,0,0,0,2167,93,1,5,0,10
0,0,0,0,0,0,2167,93,1,2,1,3
0,0,0,2970,87,1,2765,76,1,2,1,1
0,0,0,2970,87,1,2765,76,1,4,0,1
0,0,0,2970,87,1,2765,76,1,3,1,0
0,0,0,2970,87,1,2765,76,1,4,0,0
0,0,0,2970,87,1,2765,76,1,4,0,0
0,0,0,2970,87,1,2765,76,1,4,1,0
0,0,0,2970,87,1,2765,76,1,5,0,0
0,0,0,2970,87,1,2765,76,1,2,1,0
0,0,1,62,2,1,270,6,1,2,1,0
0,0,1,62,2,1,270,6,1,4,0,0
0,0,1,62,2,1,270,6,1,3,1,1
0,0,1,62,2,1,270,6,1,4,0,0
0,0,1,62,2,1,270,6,1,4,0,0
0,0,1,62,2,1,270,6,1,4,1,0
0,0,1,62,2,1,270,6,1,5,0,0
0,0,1,62,2,1,270,6,1,2,1,0
0,0,0,0,0,0,0,0,0,4,0,5
0,0,0,0,0,0,0,0,0,4,0,4
0,0,0,0,0,0,0,0,0,4,1,7
0,0,0,0,0,0,0,0,0,5,0,1
0,0,0,0,0,0,0,0,0,2,1,8
2510,87,1,0,0,0,2359,61,1,4,0,0
2510,87,1,0,0,0,2359,61,1,4,1,0
2510,87,1,0,0,0,2359,61,1,5,0,0
2510,87,1,0,0,0,2359,61,1,2,1,0
0,0,0,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,5,0,1
0,0,0,0,0,0,0,0,0,2,1,4
0,0,0,90,7,1,0,0,1,3,0,0
0,0,0,90,7,1,0,0,1,4,1,0
0,0,0,90,7,1,0,0,1,3,0,0
0,0,0,90,7,1,0,0,1,2,1,0
0,0,0,90,7,1,0,0,1,3,0,0
0,0,0,90,7,1,0,0,1,2,1,0
0,0,0,90,7,1,0,0,1,2,1,0
0,0,0,90,7,1,0,0,1,4,0,0
0,0,0,3030,119,1,3105,113,1,3,0,3
0,0,0,3030,119,1,3105,113,1,4,1,2
0,0,0,3030,119,1,3105,113,1,3,0,2
0,0,0,3030,119,1,3105,113,1,2,1,1
0,0,0,3030,119,1,3105,113,1,3,0,2
0,0,0,3030,119,1,3105,113,1,2,1,1
0,0,0,3030,119,1,3105,113,1,2,1,1
0,0,0,3030,119,1,3105,113,1,4,0,0
0,0,0,3330,118,1,3420,153,1,3,0,6
0,0,0,3330,118,1,3420,153,1,4,1,3
0,0,0,3330,118,1,3420,153,1,3,0,1
0,0,0,3330,118,1,3420,153,1,2,1,6
0,0,0,3330,118,1,3420,153,1,3,0,6
0,0,0,3330,118,1,3420,153,1,2,1,2
0,0,0,3330,118,1,3420,153,1,2,1,6
0,0,0,3330,118,1,3420,153,1,4,0,10
0,0,0,3060,89,1,932,32,1,3,0,0
0,0,0,3060,89,1,932,32,1,4,1,0
0,0,0,3060,89,1,932,32,1,3,0,0
0,0,0,3060,89,1,932,32,1,2,1,0
0,0,0,3060,89,1,932,32,1,3,0,0
0,0,0,3060,89,1,932,32,1,2,1,0
0,0,0,3060,89,1,932,32,1,2,1,0
0,0,0,3060,89,1,932,32,1,4,0,0
0,0,0,3168,120,1,1980,97,1,3,0,6
0,0,0,3168,120,1,1980,97,1,4,1,1
0,0,0,3168,120,1,1980,97,1,3,0,0
0,0,0,3168,120,1,1980,97,1,2,1,8
0,0,0,3168,120,1,1980,97,1,3,0,6
0,0,0,3168,120,1,1980,97,1,2,1,2
0,0,0,3168,120,1,1980,97,1,2,1,6
0,0,0,3168,120,1,1980,97,1,4,0,2
0,0,0,3420,94,1,3420,118,1,3,0,8
0,0,0,3420,94,1,3420,118,1,4,1,1
0,0,0,3420,94,1,3420,118,1,3,0,-1
0,0,0,3420,94,1,3420,118,1,2,1,6
0,0,0,3420,94,1,3420,118,1,3,0,6
0,0,0,3420,94,1,3420,118,1,2,1,2
0,0,0,3420,94,1,3420,118,1,2,1,6
0,0,0,3420,94,1,3420,118,1,4,0,2
0,0,0,3112,181,1,3241,194,1,3,0,8
0,0,0,3112,181,1,3241,194,1,4,1,6
0,0,0,3112,181,1,3241,194,1,3,0,0
0,0,0,3112,181,1,3241,194,1,2,1,2
0,0,0,3112,181,1,3241,194,1,3,0,8
0,0,0,3112,181,1,3241,194,1,2,1,9
0,0,0,3112,181,1,3241,194,1,2,1,2
0,0,0,3112,181,1,3241,194,1,4,0,2
0,0,0,1142,47,1,2703,103,1,3,0,15
0,0,0,1142,47,1,2703,103,1,4,1,1
0,0,0,1142,47,1,2703,103,1,3,0,0
0,0,0,1142,47,1,2703,103,1,2,1,8
0,0,0,1142,47,1,2703,103,1,3,0,7
0,0,0,1142,47,1,2703,103,1,2,1,7
0,0,0,1142,47,1,2703,103,1,2,1,0
0,0,0,1142,47,1,2703,103,1,4,0,0
0,0,0,2772,103,1,2885,123,1,3,0,0
0,0,0,2772,103,1,2885,123,1,4,1,0
0,0,0,2772,103,1,2885,123,1,3,0,0
0,0,0,2772,103,1,2885,123,1,2,1,0
0,0,0,2772,103,1,2885,123,1,3,0,0
0,0,0,2772,103,1,2885,123,1,2,1,0
0,0,0,2772,103,1,2885,123,1,2,1,0
0,0,0,2772,103,1,2885,123,1,4,0,0
0,0,0,130,10,1,0,0,0,3,0,0
0,0,0,130,10,1,0,0,0,4,1,0
0,0,0,130,10,1,0,0,0,3,0,0
0,0,0,130,10,1,0,0,0,2,1,0
0,0,0,130,10,1,0,0,0,3,0,0
0,0,0,130,10,1,0,0,0,2,1,0
0,0,0,130,10,1,0,0,0,2,1,0
0,0,0,130,10,1,0,0,0,4,0,0
0,0,0,1465,48,1,2790,100,1,3,0,3
0,0,0,1465,48,1,2790,100,1,4,1,1
0,0,0,1465,48,1,2790,100,1,3,0,0
0,0,0,1465,48,1,2790,100,1,2,1,6
0,0,0,1465,48,1,2790,100,1,3,0,3
0,0,0,1465,48,1,2790,100,1,2,1,2
0,0,0,1465,48,1,2790,100,1,2,1,3
0,0,0,1465,48,1,2790,100,1,4,0,1
0,0,0,884,44,1,2599,130,1,3,0,3
0,0,0,884,44,1,2599,130,1,4,1,2
0,0,0,884,44,1,2599,130,1,3,0,2
0,0,0,884,44,1,2599,130,1,2,1,1
0,0,0,884,44,1,2599,130,1,3,0,1
0,0,0,884,44,1,2599,130,1,2,1,1
0,0,0,884,44,1,2599,130,1,2,1,1
0,0,0,884,44,1,2599,130,1,4,0,1
0,0,0,3006,104,1,3053,97,1,3,0,1
0,0,0,3006,104,1,3053,97,1,4,1,2
0,0,0,3006,104,1,3053,97,1,3,0,2
0,0,0,3006,104,1,3053,97,1,2,1,2
0,0,0,3006,104,1,3053,97,1,3,0,1
0,0,0,3006,104,1,3053,97,1,2,1,3
0,0,0,3006,104,1,3053,97,1,2,1,3
0,0,0,3006,104,1,3053,97,1,4,0,1
0,0,0,0,0,0,0,0,1,3,0,1
0,0,0,0,0,0,0,0,1,4,1,0
0,0,0,0,0,0,0,0,1,3,0,0
0,0,0,0,0,0,0,0,1,2,1,0
0,0,0,0,0,0,0,0,1,3,0,0
0,0,0,0,0,0,0,0,1,2,1,0
0,0,0,0,0,0,0,0,1,2,1,0
0,0,0,0,0,0,0,0,1,4,0,0
0,0,0,0,0,0,285,25,1,3,0,6
0,0,0,0,0,0,285,25,1,4,1,5
0,0,0,0,0,0,285,25,1,3,0,0
0,0,0,0,0,0,285,25,1,2,1,3
0,0,0,0,0,0,285,25,1,3,0,3
0,0,0,0,0,0,285,25,1,2,1,3
0,0,0,0,0,0,285,25,1,2,1,8
0,0,0,0,0,0,285,25,1,4,0,1
0,0,0,1,1,1,184,5,1,3,0,0
0,0,0,1,1,1,184,5,1,4,1,0
0,0,0,1,1,1,184,5,1,3,0,0
0,0,0,1,1,1,184,5,1,2,1,9
0,0,0,1,1,1,184,5,1,3,0,12
0,0,0,1,1,1,184,5,1,2,1,2
0,0,0,1,1,1,184,5,1,2,1,6
0,0,0,1,1,1,184,5,1,4,0,1
0,0,0,703,24,1,644,32,1,3,0,0
0,0,0,703,24,1,644,32,1,4,1,1
0,0,0,703,24,1,644,32,1,3,0,0
0,0,0,703,24,1,644,32,1,2,1,0
0,0,0,703,24,1,644,32,1,3,0,0
0,0,0,703,24,1,644,32,1,2,1,0
0,0,0,703,24,1,644,32,1,2,1,0
0,0,0,703,24,1,644,32,1,4,0,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,645,37,1,125,11,1,3,0,0
0,0,0,645,37,1,125,11,1,4,1,0
0,0,0,645,37,1,125,11,1,3,0,0
0,0,0,645,37,1,125,11,1,2,1,0
0,0,0,645,37,1,125,11,1,3,0,0
0,0,0,645,37,1,125,11,1,2,1,0
0,0,0,645,37,1,125,11,1,2,1,0
0,0,0,645,37,1,125,11,1,4,0,0
0,0,0,0,0,0,920,57,1,3,0,6
0,0,0,0,0,0,920,57,1,4,1,2
0,0,0,0,0,0,920,57,1,3,0,2
0,0,0,0,0,0,920,57,1,2,1,8
0,0,0,0,0,0,920,57,1,3,0,3
0,0,0,0,0,0,920,57,1,2,1,2
0,0,0,0,0,0,920,57,1,2,1,7
0,0,0,0,0,0,920,57,1,4,0,2
0,0,0,0,0,0,6,1,1,3,0,0
0,0,0,0,0,0,6,1,1,4,1,0
0,0,0,0,0,0,6,1,1,3,0,0
0,0,0,0,0,0,6,1,1,2,1,0
0,0,0,0,0,0,6,1,1,3,0,0
0,0,0,0,0,0,6,1,1,2,1,0
0,0,0,0,0,0,6,1,1,2,1,0
0,0,0,0,0,0,6,1,1,4,0,0
0,0,0,0,0,0,0,0,1,3,0,0
0,0,0,0,0,0,0,0,1,4,1,0
0,0,0,0,0,0,0,0,1,3,0,0
0,0,0,0,0,0,0,0,1,2,1,0
0,0,0,0,0,0,0,0,1,3,0,0
0,0,0,0,0,0,0,0,1,2,1,0
0,0,0,0,0,0,0,0,1,2,1,0
0,0,0,0,0,0,0,0,1,4,0,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,4,1,1
0,0,0,0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,2,1,1
0,0,0,0,0,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0,3,0,5
0,0,0,0,0,0,0,0,0,4,1,1
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0,2,1,1
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,1,3,0,1
0,0,0,0,0,0,0,0,1,2,1,1
0,0,0,0,0,0,0,0,1,3,0,0
0,0,0,0,0,0,0,0,1,2,1,0
0,0,0,0,0,0,0,0,1,2,1,0
0,0,0,0,0,0,0,0,1,4,0,0
0,0,0,0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0,2,1,6
0,0,0,0,0,0,0,0,0,3,0,6
0,0,0,0,0,0,0,0,0,2,1,2
0,0,0,0,0,0,0,0,0,2,1,8
0,0,0,0,0,0,0,0,0,4,0,2
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,2,1,15
0,0,0,0,0,0,0,0,0,4,0,2
0,0,0,0,0,0,0,0,1,3,0,0
0,0,0,0,0,0,0,0,1,2,1,0
0,0,0,0,0,0,0,0,1,2,1,0
0,0,0,0,0,0,0,0,1,4,0,0
