isvalid2017,minutes2017,points2017,influence2017,creativity2017,threat2017,isvalid2018,minutes2018,points2018,influence2018,creativity2018,threat2018,isvalid2019,minutes2019,points2019,influence2019,creativity2019,threat2019,isvalidgw-less-1,minutesgw-less-1,pointsgw-less-1,influencegw-less-1,creativitygw-less-1,threatgw-less-1,athomegw-less-1,difficultygw-less-1,isvalidgw-less-2,minutesgw-less-2,pointsgw-less-2,influencegw-less-2,creativitygw-less-2,threatgw-less-2,athomegw-less-2,difficultygw-less-2,isvalidgw-less-3,minutesgw-less-3,pointsgw-less-3,influencegw-less-3,creativitygw-less-3,threatgw-less-3,athomegw-less-3,difficultygw-less-3,isvalidgw-less-4,minutesgw-less-4,pointsgw-less-4,influencegw-less-4,creativitygw-less-4,threatgw-less-4,athomegw-less-4,difficultygw-less-4,isvalidgw-less-5,minutesgw-less-5,pointsgw-less-5,influencegw-less-5,creativitygw-less-5,threatgw-less-5,athomegw-less-5,difficultygw-less-5,isvalidgw-less-6,minutesgw-less-6,pointsgw-less-6,influencegw-less-6,creativitygw-less-6,threatgw-less-6,athomegw-less-6,difficultygw-less-6,isvalidgw-less-7,minutesgw-less-7,pointsgw-less-7,influencegw-less-7,creativitygw-less-7,threatgw-less-7,athomegw-less-7,difficultygw-less-7,isvalidgw-less-8,minutesgw-less-8,pointsgw-less-8,influencegw-less-8,creativitygw-less-8,threatgw-less-8,athomegw-less-8,difficultygw-less-8,isvalidgw-less-9,minutesgw-less-9,pointsgw-less-9,influencegw-less-9,creativitygw-less-9,threatgw-less-9,athomegw-less-9,difficultygw-less-9,isvalidgw-less-10,minutesgw-less-10,pointsgw-less-10,influencegw-less-10,creativitygw-less-10,threatgw-less-10,athomegw-less-10,difficultygw-less-10,isvalidgw-less-11,minutesgw-less-11,pointsgw-less-11,influencegw-less-11,creativitygw-less-11,threatgw-less-11,athomegw-less-11,difficultygw-less-11,isvalidgw-less-12,minutesgw-less-12,pointsgw-less-12,influencegw-less-12,creativitygw-less-12,threatgw-less-12,athomegw-less-12,difficultygw-less-12,isvalidgw-less-13,minutesgw-less-13,pointsgw-less-13,influencegw-less-13,creativitygw-less-13,threatgw-less-13,athomegw-less-13,difficultygw-less-13,playerid,teamid,position,selectedby,transfersin,transfersout,diff,home,value,points
1.0,2897.0,68.0,616.2,338.7,231.0,1.0,2131.0,55.0,455.2,158.4,124.0,1.0,1855.0,51.0,333.2,272.9,69.0,1.0,90.0,2.0,18.6,4.2,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,364,16,3,4.6,29472.0,36951.0,4,1,45.0,0.0
1.0,2897.0,68.0,616.2,338.7,231.0,1.0,2131.0,55.0,455.2,158.4,124.0,1.0,1855.0,51.0,333.2,272.9,69.0,1.0,54.0,0.0,2.4,11.2,0.0,1.0,4,1.0,90.0,2.0,18.6,4.2,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,364,16,3,4.6,17665.0,49252.0,2,0,45.0,3.0
1.0,2897.0,68.0,616.2,338.7,231.0,1.0,2131.0,55.0,455.2,158.4,124.0,1.0,1855.0,51.0,333.2,272.9,69.0,1.0,90.0,3.0,20.6,2.8,0.0,0.0,2,1.0,54.0,0.0,2.4,11.2,0.0,1.0,4,1.0,90.0,2.0,18.6,4.2,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,364,16,3,4.6,13072.0,25193.0,2,1,45.0,11.0
1.0,2897.0,68.0,616.2,338.7,231.0,1.0,2131.0,55.0,455.2,158.4,124.0,1.0,1855.0,51.0,333.2,272.9,69.0,1.0,90.0,11.0,54.6,12.8,25.0,1.0,2,1.0,90.0,3.0,20.6,2.8,0.0,0.0,2,1.0,54.0,0.0,2.4,11.2,0.0,1.0,4,1.0,90.0,2.0,18.6,4.2,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,364,16,3,4.6,68733.0,40734.0,4,0,45.0,1.0
1.0,2897.0,68.0,616.2,338.7,231.0,1.0,2131.0,55.0,455.2,158.4,124.0,1.0,1855.0,51.0,333.2,272.9,69.0,1.0,86.0,1.0,9.4,5.2,3.0,0.0,4,1.0,90.0,11.0,54.6,12.8,25.0,1.0,2,1.0,90.0,3.0,20.6,2.8,0.0,0.0,2,1.0,54.0,0.0,2.4,11.2,0.0,1.0,4,1.0,90.0,2.0,18.6,4.2,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,364,16,3,4.6,63405.0,30073.0,3,1,45.0,3.0
1.0,2897.0,68.0,616.2,338.7,231.0,1.0,2131.0,55.0,455.2,158.4,124.0,1.0,1855.0,51.0,333.2,272.9,69.0,1.0,90.0,3.0,22.6,14.8,14.0,1.0,3,1.0,86.0,1.0,9.4,5.2,3.0,0.0,4,1.0,90.0,11.0,54.6,12.8,25.0,1.0,2,1.0,90.0,3.0,20.6,2.8,0.0,0.0,2,1.0,54.0,0.0,2.4,11.2,0.0,1.0,4,1.0,90.0,2.0,18.6,4.2,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,364,16,3,4.6,42658.0,20102.0,3,0,45.0,2.0
1.0,2897.0,68.0,616.2,338.7,231.0,1.0,2131.0,55.0,455.2,158.4,124.0,1.0,1855.0,51.0,333.2,272.9,69.0,1.0,90.0,2.0,18.4,1.6,0.0,0.0,3,1.0,90.0,3.0,22.6,14.8,14.0,1.0,3,1.0,86.0,1.0,9.4,5.2,3.0,0.0,4,1.0,90.0,11.0,54.6,12.8,25.0,1.0,2,1.0,90.0,3.0,20.6,2.8,0.0,0.0,2,1.0,54.0,0.0,2.4,11.2,0.0,1.0,4,1.0,90.0,2.0,18.6,4.2,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,364,16,3,4.6,27562.0,28386.0,2,1,45.0,2.0
1.0,2897.0,68.0,616.2,338.7,231.0,1.0,2131.0,55.0,455.2,158.4,124.0,1.0,1855.0,51.0,333.2,272.9,69.0,1.0,90.0,2.0,26.2,38.1,15.0,1.0,2,1.0,90.0,2.0,18.4,1.6,0.0,0.0,3,1.0,90.0,3.0,22.6,14.8,14.0,1.0,3,1.0,86.0,1.0,9.4,5.2,3.0,0.0,4,1.0,90.0,11.0,54.6,12.8,25.0,1.0,2,1.0,90.0,3.0,20.6,2.8,0.0,0.0,2,1.0,54.0,0.0,2.4,11.2,0.0,1.0,4,1.0,90.0,2.0,18.6,4.2,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,364,16,3,4.6,28628.0,32843.0,3,0,45.0,2.0
1.0,2897.0,68.0,616.2,338.7,231.0,1.0,2131.0,55.0,455.2,158.4,124.0,1.0,1855.0,51.0,333.2,272.9,69.0,1.0,90.0,2.0,12.6,12.5,12.0,0.0,3,1.0,90.0,2.0,26.2,38.1,15.0,1.0,2,1.0,90.0,2.0,18.4,1.6,0.0,0.0,3,1.0,90.0,3.0,22.6,14.8,14.0,1.0,3,1.0,86.0,1.0,9.4,5.2,3.0,0.0,4,1.0,90.0,11.0,54.6,12.8,25.0,1.0,2,1.0,90.0,3.0,20.6,2.8,0.0,0.0,2,1.0,54.0,0.0,2.4,11.2,0.0,1.0,4,1.0,90.0,2.0,18.6,4.2,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,364,16,3,4.6,26900.0,18541.0,4,1,45.0,2.0
1.0,2897.0,68.0,616.2,338.7,231.0,1.0,2131.0,55.0,455.2,158.4,124.0,1.0,1855.0,51.0,333.2,272.9,69.0,1.0,90.0,2.0,19.2,2.1,0.0,1.0,4,1.0,90.0,2.0,12.6,12.5,12.0,0.0,3,1.0,90.0,2.0,26.2,38.1,15.0,1.0,2,1.0,90.0,2.0,18.4,1.6,0.0,0.0,3,1.0,90.0,3.0,22.6,14.8,14.0,1.0,3,1.0,86.0,1.0,9.4,5.2,3.0,0.0,4,1.0,90.0,11.0,54.6,12.8,25.0,1.0,2,1.0,90.0,3.0,20.6,2.8,0.0,0.0,2,1.0,54.0,0.0,2.4,11.2,0.0,1.0,4,1.0,90.0,2.0,18.6,4.2,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,364,16,3,4.6,25491.0,29341.0,2,0,45.0,1.0
1.0,2897.0,68.0,616.2,338.7,231.0,1.0,2131.0,55.0,455.2,158.4,124.0,1.0,1855.0,51.0,333.2,272.9,69.0,1.0,90.0,1.0,13.8,13.0,8.0,0.0,2,1.0,90.0,2.0,19.2,2.1,0.0,1.0,4,1.0,90.0,2.0,12.6,12.5,12.0,0.0,3,1.0,90.0,2.0,26.2,38.1,15.0,1.0,2,1.0,90.0,2.0,18.4,1.6,0.0,0.0,3,1.0,90.0,3.0,22.6,14.8,14.0,1.0,3,1.0,86.0,1.0,9.4,5.2,3.0,0.0,4,1.0,90.0,11.0,54.6,12.8,25.0,1.0,2,1.0,90.0,3.0,20.6,2.8,0.0,0.0,2,1.0,54.0,0.0,2.4,11.2,0.0,1.0,4,1.0,90.0,2.0,18.6,4.2,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,364,16,3,4.6,18177.0,20714.0,2,1,45.0,7.0
1.0,2897.0,68.0,616.2,338.7,231.0,1.0,2131.0,55.0,455.2,158.4,124.0,1.0,1855.0,51.0,333.2,272.9,69.0,1.0,85.0,7.0,32.2,23.4,1.0,1.0,2,1.0,90.0,1.0,13.8,13.0,8.0,0.0,2,1.0,90.0,2.0,19.2,2.1,0.0,1.0,4,1.0,90.0,2.0,12.6,12.5,12.0,0.0,3,1.0,90.0,2.0,26.2,38.1,15.0,1.0,2,1.0,90.0,2.0,18.4,1.6,0.0,0.0,3,1.0,90.0,3.0,22.6,14.8,14.0,1.0,3,1.0,86.0,1.0,9.4,5.2,3.0,0.0,4,1.0,90.0,11.0,54.6,12.8,25.0,1.0,2,1.0,90.0,3.0,20.6,2.8,0.0,0.0,2,1.0,54.0,0.0,2.4,11.2,0.0,1.0,4,1.0,90.0,2.0,18.6,4.2,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,364,16,3,4.6,38234.0,11030.0,3,0,45.0,2.0
1.0,2897.0,68.0,616.2,338.7,231.0,1.0,2131.0,55.0,455.2,158.4,124.0,1.0,1855.0,51.0,333.2,272.9,69.0,1.0,90.0,2.0,14.2,23.0,2.0,0.0,3,1.0,85.0,7.0,32.2,23.4,1.0,1.0,2,1.0,90.0,1.0,13.8,13.0,8.0,0.0,2,1.0,90.0,2.0,19.2,2.1,0.0,1.0,4,1.0,90.0,2.0,12.6,12.5,12.0,0.0,3,1.0,90.0,2.0,26.2,38.1,15.0,1.0,2,1.0,90.0,2.0,18.4,1.6,0.0,0.0,3,1.0,90.0,3.0,22.6,14.8,14.0,1.0,3,1.0,86.0,1.0,9.4,5.2,3.0,0.0,4,1.0,90.0,11.0,54.6,12.8,25.0,1.0,2,1.0,90.0,3.0,20.6,2.8,0.0,0.0,2,1.0,54.0,0.0,2.4,11.2,0.0,1.0,4,1.0,90.0,2.0,18.6,4.2,0.0,0.0,3,364,16,3,4.6,21128.0,16759.0,4,1,45.0,1.0
1.0,1938.0,72.0,347.0,630.9,493.0,1.0,3272.0,137.0,665.4,802.3,950.0,1.0,2763.0,107.0,517.2,539.1,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,365,16,3,0.2,0.0,0.0,3,0,65.0,2.0
1.0,1938.0,72.0,347.0,630.9,493.0,1.0,3272.0,137.0,665.4,802.3,950.0,1.0,2763.0,107.0,517.2,539.1,752.0,1.0,90.0,2.0,7.2,7.2,23.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,365,16,3,0.2,1322.0,19935.0,4,1,65.0,0.0
1.0,1938.0,72.0,347.0,630.9,493.0,1.0,3272.0,137.0,665.4,802.3,950.0,1.0,2763.0,107.0,517.2,539.1,752.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,90.0,2.0,7.2,7.2,23.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,365,16,3,0.2,9744.0,29601.0,2,0,64.0,0.0
1.0,1938.0,72.0,347.0,630.9,493.0,1.0,3272.0,137.0,665.4,802.3,950.0,1.0,2763.0,107.0,517.2,539.1,752.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,90.0,2.0,7.2,7.2,23.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,365,16,3,0.2,616.0,4958.0,2,1,64.0,1.0
1.0,1938.0,72.0,347.0,630.9,493.0,1.0,3272.0,137.0,665.4,802.3,950.0,1.0,2763.0,107.0,517.2,539.1,752.0,1.0,35.0,1.0,5.8,1.6,4.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,90.0,2.0,7.2,7.2,23.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,365,16,3,0.2,853.0,1945.0,4,0,64.0,2.0
1.0,1938.0,72.0,347.0,630.9,493.0,1.0,3272.0,137.0,665.4,802.3,950.0,1.0,2763.0,107.0,517.2,539.1,752.0,1.0,76.0,2.0,1.4,4.4,8.0,0.0,4,1.0,35.0,1.0,5.8,1.6,4.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,90.0,2.0,7.2,7.2,23.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,365,16,3,0.2,712.0,1141.0,3,1,64.0,3.0
1.0,1938.0,72.0,347.0,630.9,493.0,1.0,3272.0,137.0,665.4,802.3,950.0,1.0,2763.0,107.0,517.2,539.1,752.0,1.0,90.0,3.0,8.0,19.2,16.0,1.0,3,1.0,76.0,2.0,1.4,4.4,8.0,0.0,4,1.0,35.0,1.0,5.8,1.6,4.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,90.0,2.0,7.2,7.2,23.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,365,16,3,0.2,1574.0,932.0,3,0,64.0,0.0
1.0,1938.0,72.0,347.0,630.9,493.0,1.0,3272.0,137.0,665.4,802.3,950.0,1.0,2763.0,107.0,517.2,539.1,752.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,90.0,3.0,8.0,19.2,16.0,1.0,3,1.0,76.0,2.0,1.4,4.4,8.0,0.0,4,1.0,35.0,1.0,5.8,1.6,4.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,90.0,2.0,7.2,7.2,23.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,365,16,3,0.2,1214.0,1624.0,2,1,64.0,1.0
1.0,1938.0,72.0,347.0,630.9,493.0,1.0,3272.0,137.0,665.4,802.3,950.0,1.0,2763.0,107.0,517.2,539.1,752.0,1.0,16.0,1.0,2.2,10.8,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,90.0,3.0,8.0,19.2,16.0,1.0,3,1.0,76.0,2.0,1.4,4.4,8.0,0.0,4,1.0,35.0,1.0,5.8,1.6,4.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,90.0,2.0,7.2,7.2,23.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,365,16,3,0.2,842.0,1641.0,3,0,64.0,0.0
1.0,1938.0,72.0,347.0,630.9,493.0,1.0,3272.0,137.0,665.4,802.3,950.0,1.0,2763.0,107.0,517.2,539.1,752.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,16.0,1.0,2.2,10.8,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,90.0,3.0,8.0,19.2,16.0,1.0,3,1.0,76.0,2.0,1.4,4.4,8.0,0.0,4,1.0,35.0,1.0,5.8,1.6,4.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,90.0,2.0,7.2,7.2,23.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,365,16,3,0.2,277.0,1645.0,4,1,64.0,0.0
1.0,1938.0,72.0,347.0,630.9,493.0,1.0,3272.0,137.0,665.4,802.3,950.0,1.0,2763.0,107.0,517.2,539.1,752.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,16.0,1.0,2.2,10.8,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,90.0,3.0,8.0,19.2,16.0,1.0,3,1.0,76.0,2.0,1.4,4.4,8.0,0.0,4,1.0,35.0,1.0,5.8,1.6,4.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,90.0,2.0,7.2,7.2,23.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,365,16,3,0.2,35.0,1365.0,2,0,64.0,1.0
1.0,1938.0,72.0,347.0,630.9,493.0,1.0,3272.0,137.0,665.4,802.3,950.0,1.0,2763.0,107.0,517.2,539.1,752.0,1.0,21.0,1.0,0.0,1.4,4.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,16.0,1.0,2.2,10.8,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,90.0,3.0,8.0,19.2,16.0,1.0,3,1.0,76.0,2.0,1.4,4.4,8.0,0.0,4,1.0,35.0,1.0,5.8,1.6,4.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,90.0,2.0,7.2,7.2,23.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,365,16,3,0.2,648.0,493.0,2,1,64.0,6.0
